device,precision,recall,f1
class_0,0.0,0.0,0.0
class_1,0.1519023220320506,0.8069261060921936,0.2556744160443311
class_2,0.6183228886899433,0.24037122969837588,0.3461699106173252
class_3,0.0,0.0,0.0
class_4,0.3366573593936976,0.39132954677176307,0.3619404985258644
class_5,0.0,0.0,0.0
class_6,0.0,0.0,0.0
