device,precision,recall,f1
class_0,0.0,0.0,0.0
class_1,0.1412415947836718,0.9634005096131573,0.24636436335633682
class_2,0.0,0.0,0.0
class_3,0.0,0.0,0.0
class_4,0.0,0.0,0.0
class_5,0.0,0.0,0.0
class_6,0.128135593220339,0.021963974433468914,0.0375
